Season,Team1ID,Team2ID,Team1_TeamName,Team2_TeamName,Team1_Seed,Team2_Seed,Team1_SeedRegion,Team2_SeedRegion,Diff_Adj_Massey,Diff_Adj_Seed,Diff_Colley_Momentum,Diff_Final_Colley,Diff_Final_Massey,Diff_Massey_Momentum,Diff_Relative_Colley_Momentum,Diff_Relative_Massey_Momentum,Diff_SeedNum,Diff_SeedNumBase,Diff_SeedPlayInFlag,Diff_TournamentPrestige_5Y_Decay,Diff_adj_net_rating,Diff_avg_ast_rate,Diff_avg_ast_tov_ratio,Diff_avg_blk_pct,Diff_avg_def_rating,Diff_avg_drb_pct,Diff_avg_efg_pct,Diff_avg_ft_par,Diff_avg_ft_pct,Diff_avg_ft_score,Diff_avg_net_rating_game,Diff_avg_off_rating,Diff_avg_opp_ast_rate,Diff_avg_opp_blk_pct,Diff_avg_opp_efg_pct,Diff_avg_opp_massey,Diff_avg_opp_stl_pct,Diff_avg_opp_tov_pct,Diff_avg_orb_pct,Diff_avg_pf_per_poss,Diff_avg_possessions,Diff_avg_stl_pct,Diff_avg_three_par,Diff_avg_three_pct,Diff_avg_three_score,Diff_avg_tov_pct,Diff_avg_trb_pct,Diff_avg_ts_pct,Diff_away_net_rating,Diff_ceiling_score,Diff_games_played,Diff_home_away_net_bias,Diff_home_net_rating,Diff_net_ast_rate,Diff_net_blk_pct,Diff_net_efg,Diff_net_reb,Diff_net_stl_pct,Diff_net_tov,Diff_playmaking_defense_composite,Diff_pyth_win_pct,Diff_sos_adj_net_rating,Diff_three_factors_composite,Diff_weighted_massey_momentum,Team1_Color,Team1_AlternateColor,Team1_Logo,Team2_Color,Team2_AlternateColor,Team2_Logo
2026,1112,1163,Arizona,Connecticut,Z01,X01,Z,X,6.454447009476674,-2.0,0.0369563212254138,0.0695337264628848,6.454447009476674,1.5132700491885345,0.034523997195651704,0.0618354139102108,0.0,0.0,0.0,-2.25,-1.5605908407236306,-0.08938255603680656,-0.22114994955165246,-0.047624060719313674,-2.494988775841705,0.027331089702407385,-0.012856734210451193,0.12342979856195374,0.03071143080542693,0.10531695052135703,4.989576202840034,2.494587426998322,0.0070474679494420545,-0.018009414964006445,-0.005419617075376082,1.3877803428100073,-0.0015833212262877927,-0.01366787836107286,0.036847512751092326,-0.04721539120586832,5.117499999999993,0.0065878196780511655,-0.1282350318623416,-0.019254112709522486,-0.15100863044766832,-0.009404708471011658,0.043393964070013946,0.0031964849673276063,-3.03179920919626,1.184278284186668,0,13.10033408712733,10.068534877931071,-0.09643002398624861,-0.02961464575530723,-0.007437117135075111,0.06417860245349982,0.008171140904338958,-0.0042631698900612025,-0.4631039691802348,0.0396913259102214,-0.17281049791362335,0.30449556039048176,0.2123420201517067,cc0033,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,0c2340,a2aaad,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png
2026,1181,1112,Duke,Arizona,W01,Z01,W,Z,2.5748883069104096,0.0,0.0147993714060035,-0.009363603806429532,2.5748883069104096,1.8270747101217744,0.014352671522487703,0.06408976644409531,0.0,0.0,0.0,3.0,13.83950501317966,0.039576010789698524,0.06608024529077183,0.003958472002110386,-1.7914753410837818,0.010403702843797435,0.02835233922559799,-0.05389412476091138,-0.008627144965571154,-0.046650037322016225,5.012791112246063,3.2213157711622813,0.042406092428672215,-0.002707684006400715,0.01058424134298358,0.07488830691039894,0.010494576420435442,0.013470401038976176,-0.014536199698974406,0.009481858232514295,-4.631666666666661,0.005064365744194027,0.1687756875165745,0.013603009024535484,0.1862775425173026,0.0020464314028821595,-0.005309437824006613,0.01751317800014418,16.317028439414976,1.697693539758724,0,-17.6534278018672,-1.336399362452223,-0.0028300816389736916,0.006666156008511101,0.01776809788261441,-0.004132496855177026,-0.005430210676241415,0.011423969636094017,-0.04936780744217362,0.024185455223486918,13.914393320090063,0.2233453457068575,0.2200834379074648,00539b,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,cc0033,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png
2026,1276,1112,Michigan,Arizona,Y01,Z01,Y,Z,3.329951804270088,0.0,0.0047630566150129,0.026807195754412927,3.329951804270088,-0.040544371281388436,0.0039374798505406,-0.003961757696584498,0.0,0.0,0.0,-0.8125,1.0012504129178765,0.05071022451178109,-0.027576868149623568,0.05339455446467396,1.0144873479291903,-0.020100077131897875,0.03805026428966163,-0.04922890097238081,0.027859417752569282,-0.03876105831682192,1.350918551402728,2.365405899331904,-0.04828723905540094,0.004683482526422339,-0.0025476201499897155,1.796618470936771,0.006268228276594484,-0.008071954580735896,-0.019302637259579924,-0.005773626225745121,0.16583333333335304,-0.02874453105209407,0.14864498477273347,0.021784022382249968,0.17209553132926642,0.01719440968134267,-0.014068827186627941,0.029033011539455478,1.6434974312695037,-0.408022181759236,0,0.6993362769697029,2.342833708239205,0.09899746356718203,0.048711071938251624,0.040597884439651344,-0.03940271439147769,-0.03501275932868855,-0.025266364262078567,0.14869760448398828,0.005633415941035391,2.7978688838546475,-0.23625523199360376,-0.013604625237341711,00274c,ffcb05,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,cc0033,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png
2026,1112,1196,Arizona,Florida,Z01,X02,Z,X,-1.418398130615035,0.0,-0.072208228951913,0.14066251490763793,1.3896828463960027,-2.2669345797191554,-0.0871430744849272,-0.0988852300528973,1.0,-1.0,0.0,-2.8125,-2.784289786327083,0.023642753398411265,-0.13127197607460772,-0.021346420668004754,-3.618811659609989,-0.014997167734809858,0.007225582540029807,0.056880022857206225,0.012487055692294025,0.05357831232030119,2.875469097823192,-0.7433425617867897,0.06987149614365024,0.01213777712497524,-0.016188885400287734,-0.6436504869373287,-0.006623660282651184,0.013549325216823338,-0.03960975828408958,-0.019809314347036172,-0.7133333333333383,0.01969045228445461,-0.10884626546914433,0.02935892195954576,-0.0704531993039621,-0.008251803285354936,-0.01599940058575733,0.01371341328951492,-4.293558822100492,3.1395596989254386,0,11.31951776830055,7.02595894620006,-0.04622874274523897,-0.033484197792979994,0.02341446794031754,-0.05460692601889949,0.026314112567105793,0.021801128502178274,0.016719826576281016,0.024413242854287476,-3.4279402732644115,0.058790913545656354,-0.33957061471421934,cc0033,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,0021a5,fa4616,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png
2026,1112,1222,Arizona,Houston,Z01,Y02,Z,Y,1.6766221292640253,-1.0,0.0303345389650232,0.11906424352301237,4.484703106275063,0.021617622137402037,0.028804037158212302,-0.0037595576196599034,1.0,-1.0,0.0,-3.875,2.4874921000660084,0.028752000881824058,-0.2902600469705734,-0.02503544081338628,-1.1181377892888094,0.04686212851137095,0.02919188898632652,0.16618500664927316,-0.03979278997423852,0.11456777307448926,2.0676823439091407,0.9495445546203314,-0.054940849620599974,0.020121893365340274,-0.020465462735235918,1.051369772941701,0.012442267800212778,-0.04677778350385822,0.02382828659255576,-0.053572544271248135,6.922083333333319,-0.009367082323108247,-0.1428173676090243,-0.002207624232769101,-0.14127094175256016,0.027508685584480497,0.05677467413462889,0.035089236346306896,3.3396093315002293,5.3242222973337405,0,-0.8396195123137353,2.4999898191864958,0.08369285050242403,-0.045157334178726555,0.04965735172156244,0.07069041510392671,-0.021809350123321025,-0.07428646908833872,-0.5315695647094569,0.014453575531490293,3.5388618730077077,-0.01358686064749115,-0.012910272760436742,cc0033,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,c8102e,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png
2026,1112,1228,Arizona,Illinois,Z01,Z02,Z,Z,0.09026054877391942,0.0,0.06489487227706489,0.15256021478712112,2.898341525784957,0.5910266085017675,0.0634147907307882,0.021260048774447798,1.0,-1.0,0.0,0.5625,1.097276585490576,0.045372976880296845,-0.09262749433802075,-0.0214411170332134,-8.025233268729394,0.007325076418155052,-0.003186005025120897,0.10983589971437946,-0.05996280389619313,0.06503493131893706,2.2879217409330117,-5.737311527796365,-0.016370299723177162,0.0012005733005578945,-0.028313645499953077,-0.034991807548376386,0.00022716482847480457,0.05150097542015697,-0.010840087100423945,0.029619778398727925,4.8687499999999915,0.05393509159592762,-0.24094970459155057,-0.007229392812578672,-0.25889742743961164,0.018734123555593035,0.007914821682468487,-0.001724984480170666,0.779771210705924,2.9271322848657277,0,2.3812903108848715,3.1610615215907956,0.06174327660347401,-0.022641690333771294,0.02512764047483218,-0.003515010682268782,0.05370792676745281,0.032766851864563934,1.00985980564016,0.027460559676084628,1.062284777942196,0.511038525504939,0.07300673545818386,cc0033,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,ff5f05,13294b,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2026,1112,1277,Arizona,Michigan St,Z01,W02,Z,W,3.4838534136417465,-2.0,-0.0288438930504444,0.10251464753506201,6.291934390652784,1.01001759547675,-0.0327191127478307,0.0397391955842702,1.0,-1.0,0.0,-0.875,1.0631611109625645,-0.1082011396706195,-0.01665199380369664,-0.0294407369019367,-4.87709293639486,-0.03674074200145716,0.009827785905196396,0.07304424139510846,-0.03238505338631803,0.04730441201845992,7.742938205290322,2.8658452688954696,-0.07363241134776022,0.002896567181711593,-0.029954260098106533,-0.14139894268054753,-0.013169258500968992,0.01975678776438533,-0.0031960858986170293,-0.01644412362480535,4.871249999999989,0.033973035943715715,-0.0956732908838091,-0.009131774047980767,-0.10688138623633198,-0.02044543919122535,-0.010852655405122813,0.010138012278124053,-0.9849749539515855,2.4276824074654826,0,13.359554188655514,12.37457923470393,-0.03456872832285929,-0.032337304083648294,0.03978204600330293,-0.039936827900074245,0.04714229444468471,0.04020222695561068,0.45729477968165877,0.07215943772771483,0.9217621682820152,0.46623899690568216,0.1364638891529165,cc0033,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,173f35,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png
2026,1112,1211,Arizona,Gonzaga,Z01,Z03,Z,Z,-1.1771282161699794,0.0,-0.0004434770597998988,0.13946415080210028,3.8315579134251507,0.6144997320787056,-0.0031566415277801997,0.022116215347123,2.0,-2.0,0.0,-0.0625,-2.1429066433094874,0.0032424918127487157,-0.4519545412457131,-0.009169934759780243,1.5421139205945025,-0.010097822825437364,-0.012283793990694902,0.12555846400844267,0.031054110668767065,0.10675360279165833,-2.344831433976122,-0.8027175133816087,-0.027117665375304578,0.022919510017336053,-0.019032594182325946,5.7691923220272905,0.00916500990406327,-0.03698708630376421,0.030971709071854148,-0.017307822271697887,0.8166801075268637,-0.009637093178967951,-0.03528044007730263,0.0025029553741597876,-0.026966663110789102,0.017859603368048982,0.021314851472680862,0.003567110592508582,-3.938277503497849,6.370715473249096,-1,-0.4038495813332723,-4.3421270848311195,0.030360157188053294,-0.0320894447771163,0.006748800191631044,0.02087388624641684,-0.01880210308303122,-0.05484668967181319,-0.5421495355896171,-0.013670626918233508,3.6262856787177995,-0.4174692636526196,0.0758796824152709,cc0033,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,041e42,c8102e,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png
2026,1112,1235,Arizona,Iowa St,Z01,W03,Z,W,-0.27834980698276013,-1.0,0.054866185566944,0.17769229553124277,4.73033632261237,3.2933616429279056,0.0546531243453809,0.1251334571564436,2.0,-2.0,0.0,1.0,6.6291021865709485,-0.029615315584259783,-0.12005006631941639,0.015658975944546752,-2.2444653218240234,0.023746162119439695,-0.01426764575521633,0.08675367181313981,0.07021130799771225,0.08836702794896317,2.9578181604790146,0.7133528386549983,-0.04922379166727919,-0.012783726701438736,-0.05128750191663689,2.230336322612363,-0.015106688226401682,-0.05042128398083254,0.027015024537434817,-0.01071231430217992,3.8612499999999983,-0.01681703958710351,-0.11376942100780274,-0.03626817408055094,-0.1578056827593486,0.0011770892349780016,0.04227678485251829,0.004673326724616733,7.608111260195466,2.4980963921656993,0,-7.342568052183868,0.26554320801160003,0.01960847608301941,0.028442702645985488,0.03701985616142056,0.05076118665687446,-0.0017103513607018284,-0.05159837321581054,0.30170677709685667,0.02267527384584267,8.85943850918331,0.018803717736233683,0.42970669072821754,cc0033,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,ae192d,ffc72a,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png
2026,1112,1304,Arizona,Nebraska,Z01,Y03,Z,Y,3.412025236076623,-3.0,0.0679508290684922,0.15298405253892233,8.420711365671753,1.7493139820295553,0.0663491776807959,0.0763075554702316,2.0,-2.0,0.0,3.25,4.618788092486875,-0.09524401253742154,-0.4265057457162722,0.012466612720439571,-2.19894476268459,0.014014004216286291,-0.00470528514221924,0.16929850078507713,-0.03926255124512712,0.12336342363140476,7.704544978415473,5.50560021573088,-0.10222073902229811,-0.01232256404427276,-0.02697535640825477,2.087378032338407,0.01163502429877461,-0.020657719877937575,0.12147714028296835,0.011270883687799493,4.2212499999999835,0.004373928977744926,-0.23543071557683154,-0.007636280099066695,-0.24908344833806983,0.011170266470301421,0.07533679081119016,0.006895211410681723,3.7959195895725824,4.030310803277125,0,6.171513771857196,9.96743336142978,0.006976726484876572,0.02478917676471233,0.02227007126603553,0.1354911444992546,-0.007261095321029684,-0.031827986348238996,0.11955696403429927,0.06631260862225097,6.70616612482528,0.6621413483847123,0.2620391690903159,cc0033,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,e31937,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2026,1112,1345,Arizona,Purdue,Z01,X03,Z,X,0.16433922955896918,-1.0,0.0317775840784106,0.1500260901550703,5.173025359154099,1.0789209114213634,0.030619645884298198,0.041898059400021795,2.0,-2.0,0.0,-1.5,1.2402467520336877,-0.0987657249476972,-0.8219552961658227,0.022770189061673135,-11.134008465263264,-0.004116999257918419,-0.031799689904019934,0.1542107680077177,-0.010518623800869875,0.11453737488038304,7.313897532831312,-3.820110932431959,-0.06404933125595758,0.014916067961301571,-0.07491011328685765,-1.093641307512577,0.0035206147740974025,0.009480217952683279,0.03163744373183636,-0.002733060470515969,5.878749999999982,0.026083356454794315,-0.13553835378988088,-0.04525018177172374,-0.18544791787974862,0.013919766274693879,0.024920444961730404,-0.0162385286289235,-0.3793934561790149,3.9890024859470614,0,12.147301561595249,11.767908105416236,-0.03471639369173962,0.007854121100371564,0.043110423382837715,0.027520444473917882,0.022562741680696913,-0.0044395483220106,0.3716519643437186,0.07956775323210341,0.14660544452110713,0.4282672203644702,0.14387739987243348,cc0033,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,ceb888,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png
