Season,DayNum,Team1ID,Team2ID,Team1_TeamName,Team2_TeamName,Team1_Seed,Team2_Seed,Diff_SeedNum,Target_Team1Win,Diff_Adj_Massey,Diff_Adj_Seed,Diff_Colley_Momentum,Diff_Final_Colley,Diff_Final_Massey,Diff_Massey_Momentum,Diff_Relative_Colley_Momentum,Diff_Relative_Massey_Momentum,Diff_SeedNumBase,Diff_SeedPlayInFlag,Diff_TournamentPrestige_5Y_Decay,Diff_adj_net_rating,Diff_avg_ast_rate,Diff_avg_ast_tov_ratio,Diff_avg_blk_pct,Diff_avg_def_rating,Diff_avg_drb_pct,Diff_avg_efg_pct,Diff_avg_ft_par,Diff_avg_ft_pct,Diff_avg_ft_score,Diff_avg_net_rating_game,Diff_avg_off_rating,Diff_avg_opp_ast_rate,Diff_avg_opp_blk_pct,Diff_avg_opp_efg_pct,Diff_avg_opp_massey,Diff_avg_opp_stl_pct,Diff_avg_opp_tov_pct,Diff_avg_orb_pct,Diff_avg_pf_per_poss,Diff_avg_possessions,Diff_avg_stl_pct,Diff_avg_three_par,Diff_avg_three_pct,Diff_avg_three_score,Diff_avg_tov_pct,Diff_avg_trb_pct,Diff_avg_ts_pct,Diff_away_net_rating,Diff_ceiling_score,Diff_games_played,Diff_home_away_net_bias,Diff_home_net_rating,Diff_net_ast_rate,Diff_net_blk_pct,Diff_net_efg,Diff_net_reb,Diff_net_stl_pct,Diff_net_tov,Diff_playmaking_defense_composite,Diff_pyth_win_pct,Diff_sos_adj_net_rating,Diff_three_factors_composite,Diff_weighted_massey_momentum,Team1_Color,Team1_AlternateColor,Team1_Logo,Team2_Color,Team2_AlternateColor,Team2_Logo
2005,134,1105,1324,Alabama A&M,Oakland,Z16a,Z16b,0.5,0,-10.670555605620958,0.0,-0.1053293578146493,-0.1582749955934627,-10.19459741609908,-2.135585089604019,-0.3266789081071294,-0.632979630438633,0.0,0.0,0.0,2.7668273580306035,-0.05030336575044836,-0.4656927298632778,0.02286307205766952,-17.8836675421837,-0.0011854056746304353,-0.0692920061926603,0.05498047090763625,-0.046238364957457145,0.010928638939914304,2.64014701648308,-15.243520525700632,-0.058374489372023386,0.03139992470705007,-0.07640691700769092,-10.819860573993822,0.015954380116002614,0.06230732906513703,-0.016608489577867036,-0.008568794651568234,7.679157894736846,0.038798705065037534,-0.019556394892018658,-0.05962882266479769,-0.07172775654507019,0.03849502691459686,-0.001985457584344652,-0.06138331368789807,-1.1935542027839592,-12.622238884230267,-5,-0.25336068309504967,-1.446914885879007,0.008071123621575027,-0.008536852649380547,0.007114910815030628,-0.017793895252497527,0.02284432494903492,0.02381230215054017,0.2594139121401965,0.05979143496241346,-8.05303321596322,0.2113885846995222,-2.0469033116583533,790000,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png,04091c,bc955c,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png
2005,136,1112,1429,Arizona,Utah St,X03,X14,11.0,1,-9.08680565765407,-2.0,-0.022994812740376,0.2740807858494786,3.123418154531345,0.7723827516703672,-0.034264320595194096,0.0501736609785179,-11.0,0.0,1.5,-13.461206179201604,-0.06722792043477466,-0.23524940680543227,0.008928415735445186,4.848479283293813,-0.0478692263595113,-0.057196585531473776,-0.05385475648779581,0.05369440414008053,-0.013904569562895819,-10.053160612919154,-5.2046813296253305,0.08564789700766007,-0.021814026115393445,0.04662644116946296,8.849059180172382,-0.015199834587605529,0.04150619339367623,0.036768530382681464,0.020573874198330344,9.284038461538465,0.0226716552885545,-0.021948184353818512,0.004849888785063983,-0.020336703710947923,0.001881962020029243,-0.030243305219377903,-0.0442407905295662,-15.464111455669329,9.641989777192443,4,6.816091132564896,-8.648020323104433,-0.15287581744243472,0.03074244185083863,-0.10382302670093674,-0.011100695976829833,0.03787148987616003,0.039624231373646984,0.2154954296647002,-0.1171824599705531,-4.612146999029221,-0.4078249099798916,0.1733824943325415,0c234b,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,00263a,949ca1,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png
2005,136,1130,1335,Boston College,Penn,X04,X13,9.0,1,-2.3120877948280336,-5.0,-0.0525799217975239,0.36264194235759895,7.810458803893408,-0.28818121945591907,-0.08005712504199321,0.006902921186418401,-9.0,0.0,1.0,12.364278812151417,0.06326315766074297,0.4957152712364271,0.010423507525069292,5.011193797951648,-0.03176129842582809,-0.008870434663288684,-0.002638713917245128,0.057127973071008364,0.023179230291110298,4.254950904632022,9.266144702583674,0.03677240650331637,-0.021115046074493438,0.012605869592154872,6.466755100189701,-0.003448048333073536,-0.024295914249747225,0.0542532173026829,-0.07082603486333858,-2.1627777777777766,-0.009625575739232783,-0.14185731494980075,-0.01384076207187096,-0.15387424345205636,-0.034039519907853005,0.012780447158882935,0.004823570004738653,10.782487920736385,10.715677492057559,-2,-16.218655815038794,-5.436167894302407,0.026490751157426606,0.03153855359956273,-0.021476304255443557,0.022491918876854866,-0.006177527406159247,0.00974360565810578,0.36347952689243335,0.05676209951677191,18.83103391234112,0.07149646678457999,0.02608109600781236,8c2232,dbcca6,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,082A74,a6163d,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png
2005,136,1153,1234,Cincinnati,Iowa,Y07,Y10,3.0,1,-1.1778215835605472,1.0,-0.010724262927620501,0.049712377138419805,-0.29157297554343664,-2.173587018832823,-0.0140615954199877,-0.12482828842189517,-3.0,0.0,1.0,3.6889014907068987,-0.02524245178668516,-0.028224664763844887,0.03462881576045043,-3.032104842797125,-0.025933359469470063,-0.027171044237286945,0.058891138807616594,0.007906822337531372,0.035330130792929515,5.2344679675803025,2.202363124783176,-0.10368646528467984,-0.021969570042410645,-0.04121452190145086,-3.5489621381050087,-0.011488378765039761,-0.01650059199489265,0.05961573221840116,-0.015765596617808908,0.08149630541871034,-0.030062267348992436,0.01651151973507753,-0.03022643067965347,-0.005852208656308866,-0.009945730078531778,0.013155427045801749,-0.021040611938183296,2.4468937954214347,-6.3516062020579565,-1,3.0911329537468077,5.5380267491682424,0.07844401349799468,0.05659838580286107,0.014043477664163917,0.033682372748931266,-0.018573888583952675,-0.006554861916360871,0.6777297426240774,0.09958405504161794,0.13993935260189083,0.22277610345860233,-0.4203347659347837,000000,717073,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,000000,fcd116,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2005,136,1211,1457,Gonzaga,Winthrop,W03,W14,11.0,1,-1.6274311920355307,-7.0,-0.005916921202096102,0.2449406939580855,10.582792620149885,-0.6937705809533838,-0.018767250978250397,-0.1573142509235366,-11.0,0.0,1.5,4.1366075088826815,-0.03175400658040306,0.21946765060374274,-0.02179991400244255,7.809207415286892,0.004457400693299918,0.033491948692504714,0.04157048014669329,0.07842932780008349,0.06892005636077497,2.742628950554291,10.551836365841169,0.07308462811839944,-0.017967712703510406,0.012701406555033268,8.229749141889007,-0.010650776656731892,-0.058805655818614216,0.03250619248708775,-0.03604050078463733,4.809586956521748,-0.0397761772468207,-0.10961967459267927,0.029251032245078468,-0.10870260561010991,-0.014749881551266858,0.040533614714071686,0.04709822953924647,2.843087658816124,13.209480948955239,-1,-2.7879571166567807,0.05513054215934332,-0.1048386346988025,-0.0038322012989321433,0.020790542137471446,0.036963593180387555,-0.029125400590088807,-0.04405577426734736,-0.884515289004079,0.024373078554660532,12.366356650771689,-0.11494158330050774,-0.5176535513976376,041e42,c8102e,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,9e0b0e,fdb41e,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png
2005,136,1228,1192,Illinois,F Dickinson,X01,X16,15.0,1,-0.19305807364498717,-14.0,-0.0016206288329553,0.5345591665794248,24.56792961930992,1.1154602174273278,-0.0063307614630433995,0.5988867449465984,-15.0,0.0,2.5,19.26256715492408,0.09078933945760681,0.6588699342088571,-0.016432618306768454,-6.6110133039892816,0.01009450808249912,0.056615022125931835,-0.00559499778268191,0.06916170454777393,0.017007296215038548,19.557656250321223,12.946642946331949,0.015030413608792537,0.006464523037879123,-0.030388262994891002,12.32348517486548,-0.011097124939917005,0.016375765571712858,0.00374686346547054,-0.026818651169768892,-4.509166666666658,0.012560662934910025,0.06346606735674376,0.03240919738416281,0.11978271678081548,-0.019948781742890304,0.020514557363085606,0.059793764327881416,17.617792913129747,21.588273487093996,2,0.5901781907942834,18.20797110392403,0.07575892584881427,-0.022897141344647577,0.08700328512082284,0.013841371547969716,0.02365778787482703,0.03632454731460316,0.40009142402142994,0.2849536860777695,31.58605232978956,1.120898738167948,2.017657609338101,ff5f05,13294b,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,28334a,28334a,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png
2005,136,1246,1184,Kentucky,E Kentucky,Y02,Y15,13.0,1,0.5651208938846786,-11.0,-0.0757642679525244,0.3211157723679723,18.291102409962015,-1.3000194010135298,-0.1523486840823742,-49.57518036523105,-13.0,0.0,2.5,11.305228170387627,0.010148239576008744,0.031798094606463545,0.03601810022806495,-9.427222649005813,-0.016179187486329516,-0.011404855600357089,0.04048240034972894,-0.013170441927402687,0.024875789217157884,12.283324309422806,2.8561016604169964,-0.03815532529852961,0.023081954489149126,-0.013177477699845286,10.780113398972997,-0.04153727753164388,0.05938269378656122,0.02706008159075346,-0.046720573372187574,1.3397664835164989,0.037430275482433537,0.017527474539320576,-0.009318083737770044,0.004034448983588568,-0.017680224745516504,-0.001697079111190658,-0.007141413948686948,7.594521963287854,14.757529576176783,1,1.9561922780703576,9.550714241358211,0.04830356487453835,0.012936145738915827,0.001772622099488197,0.010880894104424055,0.07896755301407742,0.07706291853207772,1.4375102535083195,0.23324091937780467,22.085341569360622,0.9096197421663699,-165.19617448012966,0033a0,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,660819,f0f0f0,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png
2005,136,1400,1305,Texas,Nevada,X08,X09,1.0,0,6.877850500733816,-5.0,0.004782589324415401,0.027411800465185432,7.649845712534599,-0.7797813727927351,0.0056457693277688,-0.062654734899487,-1.0,0.0,2.0,-2.6072722793976624,-0.09645582172928158,-0.2404396951120985,-0.0163301894123455,3.8789248239949785,-0.047026276234399145,0.03504261684091298,-0.030304781494160105,-0.005864738082260512,-0.023523584605933068,1.5688306260037024,5.447755449998667,-0.03831871190569647,0.010968781149589144,-0.0024086923163286755,6.274845712534599,-0.009109792830351793,-0.012912638965765444,0.01026115833778074,0.017455708137851605,1.2219951923076877,-0.020454728312437498,0.1759618007038653,0.12035728736382278,0.265947868948892,-0.0012923460405679932,-0.01588522299717865,0.026096140524556444,-3.190198275450478,10.341635901001831,3,8.35220581080273,5.1620075353522505,-0.05813710982358511,-0.027298970561934643,0.03745130915724165,-0.036765117896618627,-0.011344935482085705,-0.01162029292519745,-0.6938152806739579,0.022445754693275255,3.667573433136937,-0.052670894810392554,-0.20544051497052046,af5c37,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,002d62,8a8d8f,https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png
2005,136,1328,1310,Oklahoma,Niagara,Y03,Y14,11.0,1,4.612171264174258,-9.0,0.0050475106910796985,0.3928041008396037,16.822395076359673,0.092957758102862,-0.0160054000073706,-0.1716451575917709,-11.0,0.0,1.5,8.729605409248204,0.00048360764460464445,-0.26423266561798675,0.022963578756900638,-13.123602425737147,-0.028038179687285503,0.031077583063761627,-0.06527092101952325,-0.08282709392458942,-0.07143708022276926,9.47345138156486,-3.6501510441722758,-0.066809865714343,-0.04151291625890419,-0.05110434112301093,11.81690057086518,0.02142112728684195,0.059873985560507326,-0.016757318783116093,0.015180080705708698,-7.100480769230771,0.04060051236663956,-0.0874544753304416,0.02309840001728597,-0.08244487085836921,0.025134564334291565,-0.01771292457452156,0.010973902143075365,6.1412088486860466,18.7985806603719,2,1.487691944633312,7.62890079331936,0.06729347335894764,0.06447649501580482,0.08218192418677256,-0.04479549847040154,0.019179385079797606,0.03473942122621576,1.2397597296600675,0.1703353105143759,20.546505980113384,0.7387122975944175,-0.5631830143020045,990000,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,69207E,f0f0f0,https://a.espncdn.com/i/teamlogos/ncaa/500/315.png
2005,136,1334,1338,Pacific,Pittsburgh,W08,W09,1.0,1,-3.303556669052922,2.0,0.0364074357825869,0.06117295228082753,-2.5315614572521383,0.12559091133944733,0.0434381913890588,0.027176603061089495,-1.0,0.0,-2.0,7.996733048987181,0.004546124179449884,0.06953786849332078,-0.02554682370965282,-1.8152808003276988,0.030207552933381066,0.035043534469485715,-0.02177881341866944,0.08586725672638995,0.02603910660718467,4.516385674075844,2.7011048737481644,-0.06984334987355734,-0.021231075353392415,-0.007974947739295912,-6.185546964498504,0.03767167581361465,-0.021053502847393907,-0.07407403578732819,-0.04467175868806933,-0.4581748188405754,-0.01854111819110725,0.02490617612783874,0.006391339851849309,0.02324659928031997,-0.0114450560797342,0.005029318017952811,0.04298365106544655,9.99382620196169,-5.618777153963142,-1,-6.960694749822677,3.0331314521390134,0.07438947405300722,-0.004315748356260404,0.04301848220878163,-0.04386648285394723,-0.0562127940047219,-0.009608446767659706,-0.5153242477961094,0.07353134407312589,1.8111860844886785,-0.02914946285738318,0.08444326223296186,F47820,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,003263,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png
