Season,Team1ID,Team2ID,Team1_TeamName,Team2_TeamName,Team1_Seed,Team2_Seed,Team1_SeedRegion,Team2_SeedRegion,Team1_Field68Role,Team2_Field68Role,Diff_SeedNum,Diff_Adj_Massey,Diff_Adj_Seed,Diff_Colley_Momentum,Diff_Final_Colley,Diff_Final_Massey,Diff_Massey_Momentum,Diff_Relative_Colley_Momentum,Diff_Relative_Massey_Momentum,Diff_SeedNumBase,Diff_SeedPlayInFlag,Diff_TournamentPrestige_5Y_Decay,Diff_adj_net_rating,Diff_avg_ast_rate,Diff_avg_ast_tov_ratio,Diff_avg_blk_pct,Diff_avg_def_rating,Diff_avg_drb_pct,Diff_avg_efg_pct,Diff_avg_ft_par,Diff_avg_ft_pct,Diff_avg_ft_score,Diff_avg_net_rating_game,Diff_avg_off_rating,Diff_avg_opp_ast_rate,Diff_avg_opp_blk_pct,Diff_avg_opp_efg_pct,Diff_avg_opp_massey,Diff_avg_opp_stl_pct,Diff_avg_opp_tov_pct,Diff_avg_orb_pct,Diff_avg_pf_per_poss,Diff_avg_possessions,Diff_avg_stl_pct,Diff_avg_three_par,Diff_avg_three_pct,Diff_avg_three_score,Diff_avg_tov_pct,Diff_avg_trb_pct,Diff_avg_ts_pct,Diff_away_net_rating,Diff_ceiling_score,Diff_games_played,Diff_home_away_net_bias,Diff_home_net_rating,Diff_net_ast_rate,Diff_net_blk_pct,Diff_net_efg,Diff_net_reb,Diff_net_stl_pct,Diff_net_tov,Diff_playmaking_defense_composite,Diff_pyth_win_pct,Diff_sos_adj_net_rating,Diff_three_factors_composite,Diff_weighted_massey_momentum,Team1_Color,Team1_AlternateColor,Team1_Logo,Team2_Color,Team2_AlternateColor,Team2_Logo
2026,1181,1112,Duke,Arizona,W01,Z01,W,Z,primary,primary,0.0,2.0348485561973426,0.0,0.016172586179524596,-0.016101464396537146,2.0348485561973426,1.827321744974114,0.015803088130637702,0.0656648111975341,0.0,0,3.0,13.441058828332636,0.04035904157992265,0.035229747033152625,0.003317299805636789,-1.8852087799919843,0.021017388929221337,0.017333552944202357,-0.05957564213297317,-0.0074885801374512395,-0.048893005740850703,4.22610100317392,2.3408922231819105,0.036884463359505903,0.011921106847633728,0.013514032485224314,-0.6610944474831335,0.01020417596367261,0.014181681506139937,0.0007821335653380168,0.01025486743990181,-4.499632352941163,0.006938476173299832,0.1750939403445771,0.00028038507706068527,0.1808992172398653,0.005279416561442263,0.004897750929727773,0.008150621385329404,16.15134054161461,0.4343364546156714,0,-18.429915650317433,-2.278575108702828,0.0034745782204167464,-0.008603807041996939,0.003819520458978043,0.021799522494559298,-0.003265699790372778,0.008902264944697674,-0.12314273036085333,0.024723352747153093,12.779964380849503,0.24746712565695672,0.23346125919922117,00539b,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,0c234b,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png
2026,1112,1196,Arizona,Florida,Z01,X01,Z,X,primary,primary,0.0,1.7391839620752734,0.0,-0.06940659694482171,0.14716913629616946,1.7391839620752734,-2.1565699172744814,-0.0835636993167387,-0.0939636719250959,0.0,0,-2.8125,-1.8653769733394974,0.011347520234809894,-0.0885741001136442,-0.02246636581861533,-3.407659815849982,-0.019137246870481905,0.015196477561348787,0.045507683654927245,0.00949444060774951,0.04381284709065808,3.778297205118527,0.37063738926853773,0.051872091375074425,0.007280875954625621,-0.015137040377102617,-0.13458628681025608,-0.00851257451012949,0.012152897006066338,-0.04958462004000158,-0.02231040825575112,-0.8658088235294059,0.01618852005030992,-0.10613833552537738,0.04062469745982461,-0.059510177440435186,-0.013926222282508477,-0.022081502769800365,0.01897428724795369,-3.603761120114333,4.530203025989586,1,11.287348356916048,7.683587236801717,-0.04052457114026453,-0.02974724177324095,0.030333517938451404,-0.06872186691048343,0.02470109456043941,0.026079119288574815,-0.14595627316726356,0.03498002182818993,-1.9999632601497517,0.1238574334058653,-0.33084719417448966,0c234b,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,0021a5,fa4616,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png
2026,1276,1112,Michigan,Arizona,Y01,Z01,Y,Z,primary,primary,0.0,2.9752356670732247,0.0,0.0074593619304608,0.021198942433348078,2.9752356670732247,0.10853371238479076,0.006582267754494201,0.0019331535596425996,0.0,0,-0.8125,1.2153299748621809,0.05498827978936682,-0.04135582561208784,0.06004939657011271,0.21055812686776676,-0.008934843368035628,0.030571128771420875,-0.04794802695446526,0.03895635026382094,-0.03201364231786552,0.9833059530197481,1.1938640798875042,-0.03594694227401857,0.010442964329271054,-0.0031214161827471942,1.256577385996449,0.006501789501423855,-0.007241411859277569,-0.021836183545596577,-0.0074817623585128334,0.278687611408202,-0.027184360350040904,0.14879274799181158,0.01132649467214153,0.16495755762545677,0.01833670067766624,-0.009640684047605097,0.024781742476517432,1.4778095334691326,-1.2352987245717806,-1,-0.4640480436848655,1.0137614897842653,0.09093522206338539,0.04960643224084166,0.03369254495416807,-0.030771026913632316,-0.03368614985146476,-0.02557811253694381,0.44547059314635395,0.005670169581158513,2.47190736085863,-0.19823228717805907,0.006314407150592463,00274c,ffcb05,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,0c234b,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png
2026,1112,1163,Arizona,Connecticut,Z01,W02,Z,W,primary,primary,1.0,3.9497159775224837,-2.0,0.0352278257025364,0.07447272360525004,6.897857018537522,1.2429998105284454,0.0330356105266806,0.052255192326245606,-1.0,0,-2.25,3.527184297185382,-0.09870155974890749,-0.16453590319917022,-0.045685904808947936,-1.5706556020757034,0.01728844550966324,-0.002407987352292862,0.13529719260476258,0.010324662566044251,0.10727870515235335,5.331700975313883,3.7610453732381757,0.0023919966058691955,-0.01835993185025947,-0.005502193400765354,2.463789058676495,-0.004909354155586035,-0.014658881140890395,0.01894337962909387,-0.04863062517619962,5.073897058823519,0.005061084646725431,-0.1344625045390479,0.004254609030795498,-0.13499832059349376,-0.01728656924587299,0.030856466795532667,0.010630494620260333,2.996444097735825,2.4272584466930027,0,3.609033356256999,6.605477453992826,-0.10109355635477668,-0.027325972958688466,0.003094206048472492,0.03623182513875722,0.009970438802311465,0.002627688104982595,-0.5782690878270557,0.046549081979736506,5.990973355861879,0.2550078240681304,0.18578539673987376,0c234b,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,0c2340,a2aaad,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png
2026,1112,1222,Arizona,Houston,Z01,X02,Z,X,primary,primary,1.0,1.5812321788804553,-1.0,0.0266253342533724,0.1205026023330027,4.5293732198954935,-0.16633656365893051,0.025342052486177102,-0.010833031849597701,-1.0,0,-3.875,4.068642530624391,0.02572673186308705,-0.23548272118318558,-0.02435230272519634,-0.3543985169155235,0.04000410489171613,0.030515607053339,0.1658223114775672,-0.03945690936259183,0.11265797384630377,2.014669279019209,1.6602707621036927,-0.044994029695987425,0.018619988366925508,-0.014577572998499044,0.7590044666694986,0.014186955581739435,-0.044560367127429584,0.0205728522398545,-0.05293817309140328,6.456249999999997,-0.009991295689982554,-0.13882665906357178,-0.0007426739396010351,-0.13996173477116247,0.021965025800376542,0.051010497941095356,0.03554717754499115,4.672752310508272,4.662032089305754,0,-4.107946503210364,0.5648058072979083,0.07072076155907447,-0.04297229109212185,0.045093180051838044,0.06057695713157063,-0.02417825127172199,-0.06652539292780613,-0.5007680126399116,0.014678039679503763,4.82764699729389,-0.04432071434985718,-0.038515198786520266,0c234b,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,c8102e,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png
2026,1112,1235,Arizona,Iowa St,Z01,Y02,Z,Y,primary,primary,1.0,1.9197488894385302,-1.0,0.051637836412518096,0.1792034004796038,4.867889930453568,2.99627219967358,0.0517525211767338,0.11535037423891449,-1.0,0,1.0,5.406046107359515,-0.03065063952336322,-0.12489563189799946,0.01902849226268266,0.14956409577520446,0.011778178605489353,-0.01304653074893225,0.09548988285197751,0.07112328162267045,0.09302675286260279,0.4198027632444088,0.5693668590196239,-0.05324318687560925,-0.015526439359103056,-0.04499036667992484,2.039866702448151,-0.013833202481542517,-0.057004116441171315,0.02272573615828888,-0.010293085974825367,3.4183823529411796,-0.022665432970123203,-0.11936786297146823,-0.029637721593646582,-0.16048695039389632,0.000548803647088647,0.03546705043395626,0.005765026386901462,6.031479065599307,2.986461838380638,0,-9.972486688230212,-3.9410076226309023,0.02259254735224603,0.03455493162178572,0.03194383593099259,0.03450391476377823,-0.008832230488580686,-0.05755292008825996,0.3428356459579185,0.0024810865975309904,7.445912809807666,-0.19167345281060566,0.410110729442403,0c234b,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,822433,fdca2f,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png
2026,1112,1345,Arizona,Purdue,Z01,Z02,Z,Z,primary,primary,1.0,2.562043368410013,-1.0,0.0300916404967222,0.15601359645014923,5.510184409425051,0.9449551601313573,0.029277171226136,0.0376428266038899,-1.0,0,-1.5,0.6486785452096324,-0.1195002838488175,-0.8568139634703102,0.01740756888227099,-11.008688968612233,-0.008967907801912589,-0.02721166039046552,0.1530596460478333,-0.017719173697222645,0.11088590960692488,6.528559221961544,-4.4801297466506895,-0.08456006042163478,0.014386576109452681,-0.07704521124260916,-0.5012535992799378,0.004306927786427703,0.009227537323497792,0.011915372296335436,-0.0008736229335079559,6.004411764705878,0.023621469005800852,-0.14410662485831421,-0.033084712271692907,-0.18446171001035094,0.01236681689688221,0.013974415948286412,-0.013376300356533921,-1.282623560283989,4.561186043763502,0,11.759761353503823,10.477137793219836,-0.034940223427182726,0.0030209927728183095,0.04983355085214364,0.0029474644944229578,0.01931454121937315,-0.003139279573384418,0.1543141830069622,0.07815587327375628,0.14742494592969635,0.3550616499435115,0.13383335059512208,0c234b,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,000000,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png
2026,1112,1211,Arizona,Gonzaga,Z01,Z03,Z,Z,primary,primary,2.0,-0.5504182617932862,-1.0,-0.0024571432347139967,0.1488971242458964,4.625791424154386,0.5916902308955584,-0.0051262118890678995,0.0221721672771613,-2.0,0,-0.0625,-2.513362586841531,-0.018714884559110745,-0.4817889018810779,-0.010415911980555054,2.546127284206932,-0.010230865592502858,-0.01024915909629609,0.12314232411333154,0.023444583410479947,0.10265054111594196,-2.967276578988958,-0.4211492947820261,-0.029166973792159046,0.019311856932902945,-0.012185093058110663,7.15971734910917,0.009154228389353439,-0.0376383154669101,0.02747943557753635,-0.01399075158249194,0.9451760249554297,-0.01085068651622402,-0.04244860633828906,0.014233952088544222,-0.027154939078325946,0.015241543064773794,0.01876797025203303,0.004469465659169614,-3.772589605697478,8.305462378745565,1,-0.9078279842948582,-4.680417589992334,0.0104520892330483,-0.029727768913458,0.0019359339618145732,0.017248569985033546,-0.02000491490557746,-0.05287985853168389,-0.5531131641861372,-0.02000767764371625,4.646354762267638,-0.46219506738724725,0.07868964468152023,0c234b,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,041e42,c8102e,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png
2026,1112,1228,Arizona,Illinois,Z01,X03,Z,X,primary,primary,2.0,-1.9805918326555165,0.0,0.06352191965840791,0.15792215475319804,3.1956178532921555,0.4513505269541085,0.0625101310955174,0.0162669950522755,-2.0,0,0.5625,1.6109803924154562,0.03730518677237016,-0.14417113244512625,-0.02033224755021204,-7.602374860707954,0.002778464977606143,-0.0004641189726931616,0.10811537370901875,-0.059449016915277375,0.06230361522377598,2.230892190889545,-5.3714826698184055,-0.015593234194629213,-0.0013697905332622773,-0.02715373051092862,1.0508782733532325,0.0023053372530859317,0.04883803430522993,-0.012850603616296807,0.02601463207732596,4.358409926470586,0.05174203925242744,-0.2398583110288242,0.00878457419536044,-0.24227545433717035,0.019065687250565178,0.005035119466749172,5.9471661256638164e-05,1.045151865456468,3.9819784470432644,2,1.2398235969481775,2.284975462404649,0.05289842096699937,-0.018962457016949763,0.026689611538235458,-0.010072138638690609,0.049436701999341505,0.02977234705466475,0.7046656484826047,0.02904343619742933,2.661858665768687,0.4658828802023618,0.05789785456329667,0c234b,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,ff5f05,13294b,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2026,1112,1277,Arizona,Michigan St,Z01,W03,Z,W,primary,primary,2.0,1.5130954134326764,-2.0,-0.033897385353298504,0.11018078412510723,6.6893050993803485,0.7311727189965112,-0.0383024985571278,0.0290578735091255,-2.0,0,-0.875,3.170601659415679,-0.11958500372753567,-0.06103933878943546,-0.026881845852094827,-5.268795735887579,-0.04217564658902584,0.013293724384312977,0.07438825558605411,-0.038752218469612076,0.04537007262484949,8.153057882505987,2.8842621466184255,-0.07541008716379904,-0.0022111400917245727,-0.035351220777986525,0.16953563070800648,-0.012994852454993183,0.017844638951609204,-0.007886698845174955,-0.019111817156903937,4.315441176470586,0.03238674711174648,-0.09643261191649727,-0.0027782297415808177,-0.10447102767777228,-0.02029329018652723,-0.01341309024737225,0.012210534949851692,1.2435022223467822,3.829823057451268,2,9.964912446180616,11.2084146685274,-0.04417491656373662,-0.024670705760370254,0.0486449451622995,-0.05006234543420063,0.045381599566739664,0.038137929138136434,0.18045838135008896,0.0869409010615304,3.3401372901236854,0.4962756943514315,0.1026212578054714,0c234b,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,173f35,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png
